x,y,class
19.649834,4.08629,2
19.516184,4.2515855,2
20.012367,3.7045274,2
20.743124,4.8956785,2
19.867722,4.0195594,2
20.002892,3.1785283,2
19.993362,3.1660938,2
19.950335,3.10335,2
20.069645,3.0603232,2
19.808271,3.0858257,2
19.790247,3.0632474,2
20.089561,3.0641253,2
20.08781,3.0719366,2
20.84793,4.7824473,2
19.67336,3.0614638,2
19.611855,3.0671349,2
19.636423,3.1146908,2
20.039246,3.0759134,2
19.60963,3.0283048,2
19.693535,3.2201343,2
19.606462,3.0207894,2
19.612469,3.027191,2
19.614473,3.0332625,2
19.608685,3.0242293,2
19.788391,3.0428796,2
20.804724,4.9607153,2
19.63679,3.0556793,2
19.73685,3.2666445,2
20.20114,3.3480566,2
20.370434,3.2897134,2
19.954672,3.0295272,2
20.08728,3.0564086,2
20.013412,3.0210912,2
20.464058,4.226315,2
20.737598,4.4231014,2
20.363165,4.46422,2
20.885176,3.9290204,2
20.815903,4.9389296,2
20.550707,4.505361,2
20.8088,4.4844217,2
20.826101,4.9227905,2
20.407503,4.6193557,2
20.873661,4.6050043,2
20.814976,4.534686,2
20.276258,3.9612396,2
20.651955,4.9026794,2
20.86858,4.9524283,2
20.354408,4.487624,2
20.872465,4.76622,2
20.76224,4.9780693,2
20.886772,3.6842275,2
20.65347,3.6588416,2
20.43956,4.5766525,2
20.710157,4.0638037,2
20.469883,4.291102,2
20.694572,4.939033,2
20.119411,4.688977,2
-9.791927,17.696327,0
20.263546,4.63413,2
20.423843,4.8263226,2
20.882246,3.7227669,2
20.329128,4.316556,2
20.810865,3.7019525,2
20.69966,4.0179787,2
20.602524,3.750597,2
20.352543,4.0377727,2
20.795464,3.5232925,2
20.90621,3.501083,2
20.910036,3.5305653,2
20.5452,4.3592563,2
20.671278,3.9274259,2
20.880201,3.557248,2
20.883677,3.6066642,2
20.890636,3.7149475,2
20.975283,3.4948554,2
20.787682,3.7977757,2
20.967678,3.5250874,2
20.96047,3.5892162,2
20.980267,3.5172772,2
20.693989,4.940362,2
20.499683,3.535531,2
20.775995,3.8851,2
20.684631,3.9594307,2
20.933784,3.575896,2
20.200579,4.040098,2
20.689928,3.4997864,2
21.00625,3.5324283,2
20.922684,3.6076605,2
20.415403,3.8334222,2
20.541512,3.412513,2
20.610903,3.4621615,2
20.889713,4.661756,2
20.832943,3.4812317,2
20.358152,3.8168325,2
20.796387,3.5694816,2
20.807055,3.5116286,2
20.303684,3.9136572,2
20.849129,3.5204222,2
20.963194,3.458941,2
20.335505,4.320988,2
20.68839,3.6543517,2
20.169935,4.6032934,2
20.885374,4.9101877,2
20.225687,4.381554,2
19.052645,4.7184577,2
19.967033,4.6137624,2
20.069075,4.5848365,2
20.012072,4.556728,2
20.171652,4.4494867,2
20.167416,4.465896,2
20.872189,4.1090217,2
20.637255,4.1852064,2
20.83003,4.1589665,2
20.77684,4.2450123,2
20.925613,4.8425674,2
20.859161,4.500076,2
20.853489,4.340547,2
20.568966,4.1858277,2
20.798967,4.2142987,2
20.878853,4.3049164,2
20.373545,4.526775,2
20.699488,4.264563,2
20.859825,4.1632442,2
20.460339,4.125148,2
20.537167,4.1730275,2
20.182865,4.4692845,2
20.753185,4.029985,2
20.65332,3.9532995,2
20.778399,3.96453,2
20.825676,3.7224398,2
20.669111,3.8211875,2
20.55438,3.7259114,2
20.421207,4.081293,2
19.791866,3.1588619,2
19.303617,4.517124,2
19.284956,4.530922,2
20.872375,4.5190606,2
19.811659,4.4400334,2
18.863829,4.8464227,2
18.853758,4.845275,2
19.01337,4.7052426,2
20.15196,4.050154,2
20.878178,4.0702124,2
20.241707,3.995341,2
20.134985,3.959441,2
19.03991,4.6502967,2
20.396254,4.5688443,2
19.13258,4.5726895,2
19.604628,4.569017,2
19.33168,4.520235,2
19.379974,4.4780006,2
20.399103,3.7664216,2
20.210861,4.326401,2
20.180803,4.471229,2
19.890524,4.565926,2
19.875933,4.5674148,2
19.196672,4.5884833,2
19.255682,4.5396013,2
20.841005,4.9518023,2
19.305689,4.499958,2
20.103327,3.949352,2
19.719376,4.457252,2
20.460163,3.5435479,2
20.399473,3.449582,2
20.282185,3.9290097,2
20.54709,3.5275655,2
20.068165,4.6467443,2
20.094637,4.6428185,2
20.809563,4.86308,2
20.29884,4.51455,2
20.29381,4.336686,2
20.415934,4.24669,2
20.3292,4.2470393,2
20.561047,4.10953,2
20.450327,3.3395064,2
20.47985,4.1144547,2
20.61236,3.4611378,2
20.274101,4.0801,2
20.478443,3.662988,2
20.764036,3.58718,2
20.900702,5.0050426,2
20.507587,3.5030797,2
20.839624,3.6569502,2
20.49726,3.7255337,2
20.805182,3.61994,2
20.7049,3.5156903,2
20.298708,3.8860934,2
20.599606,3.8883514,2
20.54258,3.9477987,2
20.367136,3.8849154,2
20.859856,4.952524,2
20.747015,4.644095,2
20.503176,3.755621,2
20.38405,3.3892114,2
20.476439,3.5366385,2
20.447767,3.6128986,2
20.539558,3.9101527,2
20.646477,3.9049335,2
20.769623,3.9158335,2
20.42384,3.3134787,2
20.396595,3.346571,2
20.418808,3.3079293,2
20.887562,4.6045427,2
20.7101,3.8364272,2
20.579754,3.842935,2
20.540768,3.6611812,2
20.933752,3.4571712,2
20.702923,3.4951987,2
20.477348,3.6432545,2
20.51607,3.6004794,2
20.604086,3.5739846,2
20.186811,3.1055992,2
20.89127,4.9804196,2
20.241003,3.1117737,2
20.27289,3.1519978,2
20.266096,3.1332843,2
20.23694,3.1149306,2
20.25039,3.123204,2
20.260532,3.16089,2
19.8409,3.0885434,2
19.530022,4.248762,2
18.982426,4.7252536,2
18.836979,4.8622813,2
18.843822,4.8552585,2
20.187752,4.4722376,2
20.899965,4.6263103,2
18.808672,4.886368,2
18.884062,4.821887,2
18.964058,4.7523904,2
18.952766,4.7623115,2
19.004568,4.722,2
20.450346,3.4230666,2
20.305668,3.2407482,2
19.672102,3.0993593,2
19.753443,3.1238582,2
20.781605,4.928003,2
20.256697,3.1612954,2
20.294521,3.1811225,2
19.697292,3.1115158,2
20.258768,3.2101598,2
20.28991,3.2055187,2
20.038322,3.0892715,2
20.22699,3.1322439,2
20.21217,3.1534822,2
19.749424,3.173092,2
19.899464,3.7495654,2
19.704922,4.216796,2
20.86903,4.986113,2
19.676476,4.2837715,2
19.027517,4.7040057,2
18.976376,4.7344522,2
2.2892475,-9.109995,4
3.3809683,-9.16389,4
3.8955078,-9.163004,4
3.8854954,-9.064121,4
3.9158938,-9.235755,4
4.000331,-9.099785,4
3.8988247,-9.089028,4
1.7108324,-8.0525,4
3.8925061,-9.034644,4
3.8756754,-8.997802,4
3.1552453,-8.195414,4
3.7875211,-8.789647,4
3.1817374,-8.124667,4
3.916527,-8.938649,4
3.935784,-8.9862585,4
3.8843987,-9.082492,4
3.8019025,-9.040301,4
3.9287164,-8.947704,4
3.837495,-9.085552,4
2.1629138,-9.666194,4
3.1653416,-8.187887,4
3.0713568,-8.203227,4
3.3023186,-9.3679,4
3.4597948,-9.5061865,4
3.511671,-9.483915,4
3.6820982,-9.408741,4
3.7746415,-9.091919,4
3.0791466,-8.154581,4
3.8594608,-8.842902,4
2.1576295,-9.6586895,4
3.9270513,-9.002228,4
3.966351,-9.015528,4
3.8403528,-8.974085,4
3.8412614,-9.062822,4
3.8247888,-8.951264,4
3.8752193,-9.119632,4
3.9773338,-9.052768,4
3.9319232,-8.982785,4
3.1393015,-8.229871,4
3.927066,-9.039724,4
3.8925633,-8.9498,4
2.2058907,-9.624355,4
3.8884873,-9.04669,4
3.1237648,-8.200021,4
3.0276644,-8.2080345,4
3.1316266,-8.211014,4
3.0963216,-8.255755,4
3.7405891,-8.927402,4
3.9022722,-9.017942,4
1.2449266,-8.131281,4
1.3703802,-7.9270797,4
1.2408165,-7.7949557,4
1.465627,-8.217868,4
1.2917707,-8.141293,4
1.1456797,-8.146462,4
1.2251157,-8.073466,4
2.1315415,-9.680447,4
2.1544745,-9.638876,4
2.2236166,-9.621237,4
2.2712443,-9.582757,4
1.4019674,-7.8986425,4
1.4572413,-7.9361515,4
1.5070759,-7.9317193,4
1.3344332,-7.86666,4
1.8059281,-8.020847,4
2.4246316,-9.380443,4
2.5010607,-9.329598,4
2.4804647,-9.345386,4
2.3891246,-9.480153,4
2.1723707,-9.656398,4
2.1381285,-9.653573,4
1.5362824,-8.239916,4
2.210348,-8.625645,4
1.9862487,-8.2595415,4
2.1294818,-8.541807,4
2.9377303,-9.118605,4
2.9062254,-9.17497,4
2.3678985,-8.773602,4
1.6992868,-8.391656,4
1.2048274,-8.120513,4
1.1620833,-8.124841,4
1.2487903,-8.127931,4
2.2302887,-9.607621,4
1.8726608,-8.2813425,4
2.6521325,-9.037032,4
2.5029352,-9.224367,4
2.4598846,-8.831989,4
2.4976711,-9.017406,4
2.7050037,-9.337476,4
2.7291565,-9.068037,4
2.2592816,-8.428811,4
2.4927433,-8.825196,4
2.636224,-8.958131,4
2.5973773,-8.99788,4
2.4856327,-9.451765,4
2.4378262,-9.06258,4
2.5147285,-9.426753,4
1.5160276,-8.062056,4
1.9791166,-8.235195,4
2.063628,-8.174886,4
2.016045,-8.161643,4
2.1430376,-8.181447,4
2.481235,-8.940953,4
2.8599453,-9.010445,4
2.6097453,-9.310506,4
2.5297377,-9.40305,4
1.8441058,-8.062078,4
2.510816,-9.351408,4
1.4613066,-7.892666,4
1.8524963,-8.0599785,4
1.690389,-7.9879107,4
1.9197783,-8.112777,4
2.5261385,-9.348221,4
2.537801,-9.383955,4
2.535528,-9.395527,4
2.628969,-9.461691,4
2.4445705,-9.3418255,4
-1.5770142,-6.1993923,5
1.4480436,-7.9500537,4
1.5380499,-7.9289045,4
1.9372952,-8.113346,4
2.0490243,-8.1576605,4
2.4610598,-8.901077,4
2.4426873,-8.869663,4
3.4168987,-9.557945,4
2.4793284,-9.343299,4
1.5883572,-7.9643207,4
2.1395874,-8.353869,4
2.3295667,-9.547689,4
2.5093813,-9.476968,4
2.1933615,-8.522496,4
2.1607704,-8.360641,4
2.253784,-8.132397,4
1.9704093,-8.128327,4
2.5026789,-8.382824,4
2.5078814,-8.37095,4
2.269911,-8.088381,4
2.2098718,-8.210837,4
2.2743268,-8.257006,4
2.0916522,-8.208816,4
1.4033628,-7.9029408,4
1.8524137,-8.058715,4
2.2185702,-8.109898,4
2.1110086,-8.038623,4
2.221832,-8.079257,4
2.0803094,-8.064361,4
1.9199625,-8.104313,4
1.8780792,-8.071617,4
1.9380732,-8.1137705,4
1.9613172,-8.165846,4
2.5730882,-8.843545,4
2.28528,-8.459213,4
1.5109401,-8.029786,4
2.1090431,-8.416672,4
1.8363702,-8.419318,4
1.7556564,-8.287338,4
2.1469235,-8.493698,4
1.9781753,-8.370337,4
2.143541,-8.173798,4
1.9147624,-8.080631,4
2.5781848,-8.332081,4
2.714454,-8.521047,4
1.4072706,-7.9590635,4
2.6399832,-8.7411375,4
2.781461,-8.4063425,4
3.3784103,-8.987734,4
2.3641756,-8.264767,4
2.3605866,-8.329574,4
3.4845128,-8.906385,4
3.27581,-8.867825,4
2.7246647,-8.42585,4
2.585969,-8.354705,4
3.2648444,-8.55241,4
2.7647152,-8.396799,4
1.3792315,-7.9533305,4
2.8490906,-8.384002,4
2.7671165,-8.34994,4
2.543754,-8.404213,4
2.7629848,-8.672564,4
2.8504379,-8.864786,4
3.157907,-8.324948,4
3.7452555,-8.86332,4
2.8579004,-8.399146,4
3.679394,-8.809166,4
2.128127,-9.624746,4
2.7260756,-8.346624,4
2.7706592,-8.474779,4
2.7909298,-8.372617,4
2.7778478,-8.421346,4
2.914924,-8.414642,4
2.668235,-8.288155,4
3.1644099,-8.336897,4
3.0850139,-8.300074,4
3.2444274,-8.345262,4
3.1508126,-8.388468,4
2.9242315,-8.291286,4
2.1583316,-9.67365,4
3.1238925,-8.219459,4
3.1967716,-8.3826685,4
3.1474738,-8.258113,4
2.952006,-8.097609,4
3.1842835,-8.327357,4
2.990509,-8.304727,4
2.8484337,-8.367868,4
3.5219953,-9.332796,4
3.5634718,-9.191628,4
2.1554883,-9.671854,4
3.445479,-9.319986,4
3.5717657,-9.343977,4
3.4677505,-9.258544,4
3.4257667,-9.2607,4
2.238587,-8.159983,4
2.165101,-8.087426,4
2.2340837,-8.09909,4
3.562716,-9.193282,4
3.54755,-9.1170435,4
3.7703598,-9.053534,4
3.7397566,-9.151941,4
2.1742249,-9.650953,4
3.6669385,-9.389979,4
3.6117892,-9.383374,4
3.3795617,-9.532082,4
3.277695,-9.412792,4
3.41404,-9.456586,4
2.581391,-8.356309,4
3.3474388,-9.444557,4
3.3755875,-9.527829,4
3.3200393,-9.491679,4
2.1643324,-9.671368,4
2.9502747,-9.210309,4
2.113332,-8.702191,4
2.149903,-8.6468315,4
2.1137788,-8.299479,4
3.5026906,-9.548744,4
3.428803,-9.522595,4
3.4145792,-9.563346,4
3.7737617,-9.303076,4
3.5227969,-9.534707,4
3.4416256,-9.560598,4
3.0876596,-9.226095,4
1.175206,-7.764931,4
1.4773158,-7.9031434,4
2.9880219,-9.192411,4
3.382124,-9.432832,4
3.3759935,-9.497959,4
3.7158127,-9.093913,4
3.8157604,-8.981791,4
3.7239285,-9.186617,4
3.6794834,-9.188805,4
3.1420903,-8.203637,4
3.7006419,-8.842748,4
1.5603456,-7.909559,4
3.567597,-9.42798,4
3.6851373,-9.21071,4
3.5052528,-9.60196,4
3.47499,-9.585007,4
2.7545838,-8.35581,4
3.0144758,-8.259479,4
3.4819708,-9.623457,4
3.7062092,-9.336919,4
3.7239795,-9.036458,4
3.3518667,-9.469787,4
3.387435,-9.570593,4
1.5188138,-7.92553,4
3.4757566,-9.559448,4
3.3934817,-9.463805,4
2.5358543,-8.991751,4
-1.4536532,-6.500702,5
-4.399405,-4.596374,5
-4.0737596,-4.6880884,5
-4.554918,-4.570987,5
-3.3949625,-4.4752,5
-4.5247173,-4.578561,5
-4.581329,-4.5947156,5
-1.8287343,-6.5781865,5
-4.3957953,-4.321329,5
-4.3347917,-4.2529106,5
-4.2335567,-4.275922,5
-3.5735993,-4.444909,5
-2.7786274,-5.1259828,5
-2.726751,-5.503661,5
-2.7641377,-5.773894,5
-3.4797819,-4.529967,5
-3.1664784,-5.591603,5
-3.2351117,-5.5378075,5
-3.2944777,-5.263034,5
-1.9259663,-6.658495,5
-2.8844225,-5.2335677,5
-3.5939724,-4.2943873,5
-2.9745467,-4.9807987,5
-3.4691954,-4.4426594,5
-3.5682588,-4.1543207,5
-3.4556415,-4.3347173,5
-3.1430345,-4.464524,5
-3.2937076,-4.2663383,5
-3.3436675,-4.248659,5
-1.6094214,-6.4660187,5
-3.4192011,-4.118777,5
-3.511117,-4.0574207,5
-3.2102299,-4.290967,5
-3.2486165,-4.2974243,5
-3.0223691,-4.5555677,5
-3.3048737,-4.3512616,5
-2.906953,-5.1523404,5
-3.0324147,-5.166448,5
-3.1921463,-5.2084465,5
-3.1166992,-5.1890564,5
-2.6394067,-5.5774956,5
-1.9800886,-6.664798,5
-2.6566725,-5.37898,5
-2.5710282,-5.3861613,5
-2.7347646,-5.225538,5
-2.6992235,-5.8090773,5
-2.7098627,-5.336616,5
-2.6047108,-5.3358116,5
-2.6298304,-5.686413,5
-1.9735223,-6.68375,5
-1.750134,-6.4594374,5
-1.6395804,-6.503891,5
-1.7310098,-6.468224,5
0.3366805,1.9028995,3
-1.9905792,-6.7058644,5
-1.9592515,-6.6898093,5
-1.9686111,-6.671341,5
-1.8192503,-6.56394,5
-1.9524732,-6.6785026,5
-1.6408434,-6.52191,5
-1.5562222,-6.5122485,5
-1.584625,-6.4886346,5
-1.9572816,-6.640996,5
-1.7598809,-6.4485354,5
-3.509767,-4.5156746,5
-2.6557133,-5.697234,5
-2.7792695,-5.279412,5
-2.6329548,-5.744966,5
-2.650577,-5.2887053,5
-2.635039,-5.445217,5
-2.603394,-5.728632,5
-2.5299287,-5.265402,5
-2.6808336,-5.0889997,5
-2.2428074,-6.055346,5
-3.023192,-4.6010923,5
-2.8018339,-5.114559,5
-2.7717583,-5.304318,5
-2.6897793,-5.7608366,5
-2.677874,-5.4693403,5
-2.8025773,-5.8529096,5
-2.831217,-5.851764,5
-2.9204414,-5.8318195,5
-3.0348547,-5.6744957,5
-2.9348972,-5.754732,5
-3.2458727,-5.4759393,5
-1.4948899,-6.492325,5
-2.869561,-5.829191,5
-2.9241912,-5.8228755,5
-2.948797,-5.2292223,5
-3.4677708,-4.6658297,5
-2.7720468,-5.386918,5
-2.7842484,-5.311274,5
-2.7469232,-5.818795,5
-2.6852067,-5.8344655,5
-2.9114878,-5.791,5
-1.5740981,-6.539792,5
-2.8553557,-5.773491,5
-2.80766,-5.800954,5
-3.5210316,-4.4161887,5
-3.5164564,-4.498302,5
-2.882015,-5.232164,5
-2.8923624,-5.2626934,5
-2.9744503,-4.9226003,5
-2.946743,-4.941588,5
-2.9034579,-4.9781537,5
-2.9794858,-4.7223196,5
-3.0065157,-4.9302826,5
-1.503118,-6.5171866,5
-2.6149828,-5.4133635,5
-1.9723955,-6.1683965,5
-1.6986724,-6.4706655,5
-2.5663123,-5.2561746,5
-3.0568373,-4.5268865,5
-2.5132766,-5.320276,5
-2.6168172,-5.5022864,5
-2.958488,-4.983014,5
-3.0438788,-5.17783,5
-1.5584315,-6.5403614,5
-1.5892569,-6.5131645,5
-3.0910292,-5.151111,5
-2.9394886,-5.013023,5
-2.5870416,-5.55303,5
-2.5766273,-5.324916,5
-3.2212589,-4.4055443,5
-2.6736777,-5.2671127,5
-2.53559,-5.335082,5
-3.2890005,-4.331186,5
-3.0703359,-4.544169,5
-2.5095146,-5.2906394,5
-3.0091186,-4.813259,5
-2.726273,-5.28212,5
-2.9684794,-4.987148,5
-3.0824997,-5.1289268,5
-3.234218,-5.3098855,5
-3.1654105,-5.206076,5
-3.1767204,-4.487182,5
-3.4121501,-4.0915723,5
-3.09227,-4.6189094,5
-3.0510361,-4.7477155,5
-3.2069135,-4.4485326,5
-1.7846544,-6.391057,5
-3.184302,-4.471368,5
-3.1925526,-4.430491,5
-3.2197967,-4.3255773,5
-3.4704285,-4.033548,5
-3.3561456,-4.1526685,5
-3.431868,-4.2044454,5
-4.5240726,-3.8369267,5
-4.232481,-4.0058513,5
-4.5169954,-3.8175087,5
-4.561439,-3.848553,5
-4.6007013,-3.8470178,5
-1.8052918,-6.38597,5
-4.553577,-3.8530219,5
-4.4599047,-3.8591704,5
-4.5675697,-3.9252393,5
-4.52963,-4.415242,5
-4.50974,-4.319124,5
-4.2797647,-3.9171567,5
-4.3849516,-4.1664834,5
-4.103625,-4.003138,5
-4.593418,-3.9401019,5
-1.9889127,-6.676428,5
-3.3465936,-4.1755395,5
-4.267607,-3.7829108,5
-3.2769103,-4.2239366,5
-4.2633944,-3.783558,5
-3.655159,-3.9777966,5
-4.316537,-3.738614,5
-4.3736343,-3.763158,5
-4.562678,-3.8270953,5
-4.3233843,-3.9269118,5
-4.4786725,-4.4245863,5
-4.502302,-4.5450544,5
-1.9544085,-6.587413,5
-4.443855,-4.2803073,5
-4.414036,-4.2229285,5
-4.429113,-4.296917,5
-4.4215345,-4.3201146,5
-4.1612434,-4.914776,5
-3.7959354,-5.151605,5
-3.4660707,-5.4122143,5
0.5055809,1.9582115,3
0.50699985,1.9743258,3
-2.0612202,-6.5045433,5
-4.0511336,-4.9822216,5
-2.04567,-6.5730653,5
-4.0252085,-5.0234175,5
0.5070794,1.8990871,3
-4.0486174,-4.98499,5
-4.060919,-4.97616,5
-4.0449777,-4.9883223,5
-4.0713897,-4.9898515,5
-4.064924,-4.974044,5
-4.0849423,-4.9186764,5
-4.2709312,-4.7199883,5
-1.7830079,-6.5253696,5
-4.3933196,-4.513805,5
-4.446041,-4.5233507,5
-4.3698006,-4.4593654,5
-4.441786,-4.517298,5
-4.444329,-4.6039205,5
-4.5212297,-4.741716,5
-4.533804,-4.7238736,5
-4.302965,-4.810005,5
-4.4356422,-4.5683513,5
-1.9517263,-6.6748395,5
-2.709142,-5.4062314,5
-4.3018146,-4.3160915,5
-2.6268535,-5.8126583,5
-4.2781086,-4.138943,5
-2.599614,-5.269889,5
-4.410505,-4.4269156,5
-3.8267732,-4.7152677,5
-4.207958,-4.767487,5
-4.230152,-4.6934013,5
-4.304846,-4.348305,5
-4.175022,-4.319068,5
-1.719903,-6.5253153,5
-4.416526,-4.5510097,5
-4.3520203,-4.504238,5
-4.471364,-4.5605297,5
-3.6049595,-4.5355997,5
-4.506663,-4.692142,5
-4.3757973,-4.4995584,5
-4.53847,-4.595213,5
-4.5185995,-4.496663,5
-4.5383,-4.3314962,5
-1.8485723,-6.542974,5
-3.9492834,-4.2790885,5
-4.2818274,-3.80302,5
-3.0601952,-4.493921,5
-4.319903,-3.8024693,5
-3.5011873,-4.0064206,5
-4.415634,-3.8266497,5
-3.8734837,-3.990139,5
-4.2582693,-3.8530073,5
-4.187645,-3.8237293,5
-4.369997,-3.8334243,5
-4.2381363,-3.7887387,5
-1.537005,-6.5380855,5
-1.7673757,-6.510043,5
-4.3121157,-3.8092134,5
-4.2493353,-3.780375,5
-4.3780665,-4.018779,5
-4.553907,-4.3951187,5
-4.338241,-4.1169133,5
-4.2799897,-4.0065923,5
-4.172928,-3.9051402,5
-4.2913747,-3.8329248,5
-3.5095954,-4.0233645,5
-1.7113749,-6.470735,5
-4.2213154,-3.7975302,5
-4.2778244,-3.880547,5
-4.22494,-3.8305984,5
-4.2439027,-4.220204,5
-4.491351,-4.403396,5
-4.531007,-4.5373096,5
-4.057315,-4.4032083,5
-4.3481097,-4.4500494,5
-3.6724842,-4.437174,5
-4.5812464,-4.643112,5
-4.552034,-4.7284083,5
-1.8810886,-6.60977,5
-4.584895,-4.603791,5
-4.607717,-4.68299,5
-4.477082,-4.6618323,5
